"Date","Time","Max_Temperature","Min_Temperature","Current_Temperature","Precipitation_Belfort","Precipitation_ETI","Snowfall","Snow_On_Ground","Sky_Cover","Cloud_Type","Notes","Flag_Max_Temperature","Flag_Min_Temperature","Flag_Current_Temperature","Flag_Precipitation_Belfort","Flag_Precipitation_ETI","Flag_Snowfall","Flag_Snow_On_Ground"
"2014-01-15",NA,19,14,14,0.15,0.25,1,25,8,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-16",NA,24,14,19,0.06,0.09,1.5,24,8,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-17",NA,30,19,21,0.04,0.02,0.75,24.5,8,"NIMBOSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-18",NA,26,-1,1,0,0,2.5,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-19",NA,26,1,26,0.15,0.24,0,24.5,8,"NIMBOSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-20",NA,5,4,4,0,0,0,23,8,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-21",NA,4,-18,-15,0,0,0.25,22.5,6,"CUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-22",NA,7,-15,4,0.1,0.14,1.5,22.5,8,"NIMBOSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-23",NA,9,-4,-4,0.02,0.01,0,23.5,2,"CUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-24",NA,23,-14,9,0.32,0.27,12,23,8,"CUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-25",NA,8,7,7,0.1,0,NA,33.5,2,"CUMULUS","SNOW COERED",NA,NA,NA,NA,NA,"T",NA
"2014-01-26",NA,12,-8,4,0.05,0,2,31,8,"STRATUS","SNOW COERED",NA,NA,NA,NA,NA,NA,NA
"2014-01-27",NA,2,-2,-1,0.05,0,0.25,32,8,"NIMBOSTRATUS","SNOW COERED",NA,NA,NA,NA,NA,NA,NA
"2014-01-28",NA,9,-4,3,0.17,0.15,1.5,29,6,"CUMULUS","SNOW COERED",NA,NA,NA,NA,NA,NA,NA
"2014-01-29",NA,20,-3,8,0,0.05,0,29,8,"NIMBOSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-30",NA,28,5,19,0.19,0.03,3.5,28,8,"STRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-31",NA,19,13,13,0,0,NA,32.5,8,"NIMBOSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-02-01",NA,21,7,13,0.1,0.11,0.5,29,8,"NIMBOSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-02-02",NA,18,5,12,NA,NA,1.25,29.5,8,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-02-03",NA,19,-7,1,NA,NA,NA,29,0,NA,NA,NA,NA,NA,NA,NA,"T",NA
"2014-02-04",NA,24,-5,0,NA,NA,0,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-02-05",NA,16,-4,9,NA,NA,0,27.5,8,"CIRROSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-02-06",NA,15,2,5,NA,NA,NA,27,8,"NIMBOSTRATUS",NA,NA,NA,NA,NA,NA,"T",NA
"2014-02-07",NA,16,5,6,0.01,0.03,0.5,26.5,8,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-02-08",NA,20,-5,-2,0,NA,0,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-02-09",NA,21,-2,10,0.01,NA,0.5,25.5,8,"NIMBOSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-02-10",NA,11,2,4,0,NA,NA,25,8,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,"T",NA
"2014-02-11",NA,13,-17,-17,0,NA,0,25,1,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-02-12",NA,21,-17,12,0.01,NA,0,25,8,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-02-13",NA,26,12,18,0.05,0.1,0.5,25.5,8,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-02-14",NA,27,18,21,0.1,0.12,4,29.5,8,"NIMBOSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-02-15",NA,15,-7,-5,0.02,0.01,0.5,28.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-02-16",NA,18,-5,9,0.06,0.09,0.25,29,2,"CUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-02-17",NA,24,-12,-3,0.11,0.17,0,28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-02-18",NA,35,-3,10,0.06,0.05,3,31,1,"STRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-02-19",NA,41,8,24,0,0,0,30,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-02-20",NA,42,21,25,0.16,NA,0,29,8,"STRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-02-21",NA,35,25,35,0.3,0.46,0,27,8,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-02-22",NA,24,18,18,0.13,0.22,9,36.5,8,"NIMBOSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-02-23",NA,19,13,14,0,0,0.25,34,8,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-02-24",NA,17,7,7,0,0,0,32.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-02-25",NA,17,3,3,NA,0.02,NA,31.5,1,NA,NA,NA,NA,NA,"T",NA,"T",NA
"2014-02-26",NA,13,-7,-7,0.07,0.15,0,31.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-02-27",NA,2,-7,-3,0,0,1.5,31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-02-28",NA,17,-22,10,0.07,0.14,NA,30,8,"CUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-01",NA,14,-16,9,NA,NA,2,32.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-02",NA,9,-11,-3,NA,NA,NA,31,5,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-03",NA,13,-20,-18,NA,NA,NA,30.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-04",NA,23,-18,11,0.08,0.06,0.75,31.5,8,"NIMBOSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-05",NA,20,-11,-8,NA,NA,0.5,31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-06",NA,30,-12,-4,NA,NA,NA,31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-07",NA,44,-4,NA,0.01,0.02,NA,30.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-08",NA,50,12,15,NA,NA,0.25,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-09",NA,36,-2,9,NA,NA,NA,30,8,"STRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-10",NA,49,9,28,NA,NA,NA,29.5,8,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-11",NA,45,25,26,NA,NA,NA,27,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-12",NA,15,8,8,NA,NA,NA,26,6,"CIRROSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-13",NA,32,-7,-7,NA,NA,NA,26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-14",NA,49,-7,32,0.17,0.21,NA,26,8,"STRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-15",NA,24,17,17,0.02,0.04,0.75,27,4,"CUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-16",NA,21,-5,-5,NA,NA,NA,26.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-17",NA,31,-5,-2,NA,NA,NA,26.5,4,"CIRROSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-18",NA,42,-2,21,NA,NA,NA,26,8,"STRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-19",NA,34,21,31,0.13,0.16,NA,25,8,"NIMBOSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-20",NA,35,27,27,0.05,0.08,2,26.5,8,"STRATUS","RAIN",NA,NA,NA,NA,NA,NA,NA
"2014-03-21",NA,43,12,14,NA,0,NA,26.5,7,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-22",NA,26,14,29,NA,0.01,0.5,26,8,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-23",NA,24,6,7,NA,NA,NA,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-24",NA,28,-3,-1,NA,NA,NA,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-25",NA,23,-1,2,NA,NA,NA,27,6,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-26",NA,30,-3,-1,NA,NA,NA,27,2,"CUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-27",NA,37,-1,27,0.57,0.6,2.75,30.5,8,"NIMBOSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-28",NA,37,27,33,0.2,0.21,2.25,31.5,8,"NIMBOSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-29",NA,42,20,24,NA,NA,NA,30,8,"CIRROSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-30",NA,50,14,16,NA,NA,NA,28.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-03-31",NA,56,16,30,NA,NA,NA,27,3,"CIRROSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-01",NA,44,30,39,0.02,0.05,NA,25.5,8,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-02",NA,43,24,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-03",NA,38,19,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-04",NA,35,25,NA,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-05",NA,42,21,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-06",NA,58,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-07",NA,63,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-08",NA,55,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-09",NA,54,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-10",NA,56,28,NA,0.06,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-11",NA,59,28,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-12",NA,43,31,NA,0.12,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-13",NA,51,33,NA,0.35,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-14",NA,36,35,NA,1.75,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-15",NA,30,18,NA,0.03,0.11,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-16",NA,46,8,NA,0.01,0.01,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-17",NA,51,15,NA,NA,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-18",NA,40,29,34,NA,0,NA,6,8,"STRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-19",NA,52,28,NA,NA,0,NA,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-20",NA,48,36,39,0.29,0.31,NA,3,8,"NIMBOSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-21",NA,54,38,41,0.11,0.13,NA,0,8,"NIMBOSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-22",NA,39,36,36,NA,0,NA,NA,8,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-23",NA,49,30,31,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-24",NA,54,29,33,NA,0,NA,NA,8,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-25",NA,47,33,38,0.07,0.1,NA,NA,8,"NIMBOSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-26",NA,46,34,35,NA,0,NA,NA,8,"NIMBOSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-27",NA,50,28,36,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-28",NA,52,36,38,NA,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-29",NA,48,38,41,0.97,0.81,NA,NA,8,"NIMBOSTRATUS","ICE OUT SFBAY",NA,NA,NA,NA,NA,NA,NA
"2014-04-30",NA,54,39,48,0.43,0.46,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-01",NA,52,41,41,0.13,0.1,NA,NA,8,"NIMBOSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-02",NA,47,38,39,0,0.01,NA,NA,8,"NIMBOSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-03",NA,48,39,42,0.39,0.3,NA,NA,8,"NIMBOSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-04",NA,49,35,39,NA,0,NA,NA,8,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-05",NA,53,34,36,NA,0,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-06",NA,56,35,36,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-07",NA,59,56,43,NA,0,NA,NA,8,"STRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-08",NA,67,43,48,NA,0.02,NA,NA,8,"CIRROSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-09",NA,68,48,60,0.43,0.47,NA,NA,8,"NIMBOSTRATUS","RAINING",NA,NA,NA,NA,NA,NA,NA
"2014-05-10",NA,63,48,50,0,0,NA,NA,8,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-11",NA,71,40,45,0,0,NA,NA,4,"ALTOSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-12",NA,54,45,50,0.06,0.09,NA,NA,8,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-13",NA,71,47,52,0.48,0.37,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-14",NA,59,45,48,0,0,NA,NA,8,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-15",NA,42,34,40,0.49,0.33,NA,NA,8,"NIMBOSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-16",NA,45,34,35,0.07,0.03,NA,NA,8,"CUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-17",NA,57,32,37,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-18",NA,71,37,40,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-19",NA,74,41,52,NA,0,NA,NA,4,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-20",NA,57,50,51,0.62,0.57,NA,NA,8,"NIMBOSTRATUS","RAIN",NA,NA,NA,NA,NA,NA,NA
"2014-05-21",NA,77,45,47,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-22",NA,57,47,47,NA,NA,NA,NA,8,"NIMBOSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-23",NA,70,45,46,NA,NA,NA,NA,6,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-24",NA,76,45,48,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-25",NA,81,48,53,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-26",NA,81,53,63,NA,NA,NA,NA,4,"CIRROSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-27",NA,77,59,60,NA,NA,NA,NA,7,"CUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-28",NA,69,50,53,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-29",NA,69,48,53,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-30",NA,80,53,61,NA,NA,NA,NA,8,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-31",NA,86,55,66,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-06-01",NA,89,61,65,NA,0,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-06-02",NA,87,65,68,0.41,0.33,NA,NA,8,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-06-03",NA,65,64,65,0.01,0.01,NA,NA,8,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-06-04",NA,72,46,54,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-06-05",NA,74,49,53,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-06-06",NA,81,48,54,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-06-07",NA,84,53,59,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-06-08",NA,72,56,56,NA,NA,NA,NA,8,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-06-09",NA,77,49,51,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-06-10",NA,80,51,58,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-06-11",NA,69,58,62,0.09,0.08,NA,NA,8,"CIRROSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-06-12",NA,75,60,61,0,0,NA,NA,8,"NIMBOSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-06-13",NA,55,48,51,0.01,0.01,NA,NA,8,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-06-14",NA,71,48,52,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-06-15",NA,83,52,56,0.07,0.04,NA,NA,2,"CIRROSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-06-16",NA,85,56,61,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-06-17",NA,71,61,63,0.9,0.86,NA,NA,8,"NIMBOSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-06-18",NA,73,58,60,0.36,0.37,NA,NA,8,"NIMBOSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-06-19",NA,74,56,57,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-06-20",NA,63,48,54,NA,NA,NA,NA,7,"CIRROSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-06-21",NA,75,54,58,NA,NA,NA,NA,7,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-06-22",NA,81,58,60,NA,NA,NA,NA,8,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-06-23",NA,77,60,63,0.07,0.07,NA,NA,8,"STRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-06-24",NA,75,58,59,NA,NA,NA,NA,8,"CIRROSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-06-25",NA,65,57,57,NA,NA,NA,NA,8,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-06-26",NA,79,57,60,NA,NA,NA,NA,8,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-06-27",NA,84,58,60,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-06-28",NA,93,60,67,0.37,0.39,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-06-29",NA,82,67,70,0.45,0.41,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-06-30",NA,87,70,72,0,NA,NA,NA,8,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-01",NA,78,67,68,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-02",NA,68,59,59,NA,NA,NA,NA,8,"STRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-03",NA,72,51,55,0.06,0.06,NA,NA,6,"CIRROSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-04",NA,76,52,58,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-05",NA,81,53,61,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-06",NA,75,61,63,0.28,0.28,NA,NA,8,"NIMBOSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-07",NA,80,63,65,NA,0,NA,NA,8,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-08",NA,63,61,63,0.27,0.32,NA,NA,8,"NIMBOSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-09",NA,68,51,54,NA,NA,NA,NA,8,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-10",NA,75,48,52,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-11",NA,81,52,57,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-12",NA,79,57,65,0.26,0.27,NA,NA,8,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-13",NA,71,61,62,0.01,0.01,NA,NA,8,"NIMBOSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-14",NA,78,54,58,0.03,0.04,NA,NA,8,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-15",NA,61,57,57,0.71,0.71,NA,NA,8,"STRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-16",NA,71,54,56,NA,NA,NA,NA,8,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-17",NA,76,51,53,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-18",NA,80,53,57,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-19",NA,83,56,61,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-20",NA,83,58,60,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-21",NA,85,59,63,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-22",NA,86,63,68,0.51,0.54,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-23",NA,70,59,60,NA,0,NA,NA,8,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-24",NA,74,53,56,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-25",NA,79,50,54,NA,0.01,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-26",NA,77,54,65,0.04,0.04,NA,NA,8,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-27",NA,71,60,62,0.02,0.02,NA,NA,8,"NIMBOSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-28",NA,67,54,54,0,NA,NA,NA,8,"CIRROSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-29",NA,72,54,59,0,NA,NA,NA,8,"STRATOCUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-30",NA,72,51,56,0,NA,NA,NA,6,"CUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-31",NA,77,52,55,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-08-01",NA,80,55,59,0,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-08-02",NA,80,59,63,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-08-03",NA,84,58,62,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-08-04",NA,79,58,58,0,NA,NA,NA,7,"CUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-08-05",NA,79,56,60,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-08-06",NA,79,57,60,0,NA,NA,NA,6,"CIRROSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-08-07",NA,83,59,62,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-08-08",NA,82,57,59,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-08-09",NA,84,58,62,0,NA,NA,NA,0,"CIRROSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-08-10",NA,86,59,60,0,NA,NA,NA,0,"NIMBOSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-08-11",NA,83,60,65,0.17,0.24,NA,NA,8,"CIRROSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-08-12",NA,65,65,65,1.65,1.34,NA,NA,8,"NIMBOSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-08-13",NA,70,56,58,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-08-14",NA,66,47,57,0,NA,NA,NA,2,"CIRROSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-08-15",NA,73,49,53,0,NA,NA,NA,0,"CUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-08-16",NA,72,53,65,0.06,0.09,NA,NA,8,"NIMBOSTRATUS",NA,NA,NA,NA,NA,NA,NA,NA
"2014-08-17",NA,67,57,59,0,NA,NA,NA,8,"CUMULUS","NS",NA,NA,NA,NA,NA,NA,NA
"2014-08-18",NA,75,53,55,0,NA,NA,NA,3,"CUMULUS",NA,NA,NA,NA,NA,NA,NA,NA
